parallel_id,yue_sent_id,zh_sent_id,yue_text,zh_text,yue_tokens,zh_tokens,absolute_token_difference,yue_mean_arc_distance,zh_mean_arc_distance,yue_long_arc_percent,zh_long_arc_percent,base_relation_JS_bits
hk/235,235,235,啲CD又唔係我嘅！,那些唱片又不是我的！,8,8,0,2.0,2.0,0.0,0.0,0.125
hk/626,626,626,繼續玩啦……繼續玩啦！,繼續玩吧……繼續玩吧！,8,8,0,2.2857142857142856,2.5714285714285716,0.0,14.285714285714286,0.125
hk/268,268,268,用angle-sum-of-triangle嘅咩？,要用三角形內角總和嗎？,5,5,0,2.5,1.75,0.0,0.0,0.12451124978365312
hk/736,736,736,我都唔知佢究竟係咪真係有合法嘅權利唻參選，你就叫我自己先考慮可唔可以投票畀佢，下馬？,我也不知道梁君彥議員究竟是否真的有合法權利參選，但梁耀忠議員卻要求我們自行考慮是否投票給他嗎？,32,30,2,3.5483870967741935,3.1379310344827585,12.903225806451612,13.793103448275861,0.1244754948473378
hk/170,170,170,嗰陣時呢，陳奕迅同埋楊千嬅呢，啱啱出道嗰陣時，佢哋兩個係一齊㗎。,陳奕迅跟楊千嬅剛出道時，他們是一對的。,19,13,6,3.5555555555555554,2.1666666666666665,16.666666666666668,8.333333333333334,0.1243314289360763
hk/11,11,11,等你媽咪收工返嚟，同你對晒啲功課先睇啦！,等你媽媽放工回來，跟你對好功課才看吧！,16,15,1,2.8666666666666667,2.5714285714285716,13.333333333333334,7.142857142857143,0.1240357449391985
hk/639,639,639,Philip Wong……又食咁多嘢……,Philip_Wong……又吃這麼多。,9,8,1,2.0,2.0,0.0,0.0,0.12383820725824064
hk/769,769,769,因為根據會議規則，我……祇係做兩樣嘢。,根據《議事規則》，我祇是做兩件事。,14,13,1,2.6153846153846154,2.25,7.6923076923076925,0.0,0.12371048342852431
hk/855,855,855,即係啲咁簡單嘅程序都完成唔到嘅話，成個立法會係不能夠取信於人㗎，主席。,主席，如果連如此簡單的程序也不能完成，整個立法會不可能取信於人。,23,19,4,3.6818181818181817,3.5555555555555554,22.727272727272727,22.22222222222222,0.12359180398596842
hk/10,10,10,爺爺，我可唔可以睇新一集嘅龍珠呀？,爺爺，我可以去看新一集龍珠嗎？,14,12,2,3.1538461538461537,2.909090909090909,23.076923076923077,18.181818181818183,0.12211811271778956
hk/484,484,484,呀，我喺廟街呢個行業可能已經有十七年。,我在廟街這個歌唱行業已經有十七年。,14,12,2,3.1538461538461537,2.8181818181818183,15.384615384615385,9.090909090909092,0.12211811271778956
hk/473,473,473,以前消費力-消費力高呀，而家冇呀。,以前……消費力高，現在沒有了！,11,9,2,2.0,2.125,0.0,0.0,0.12199368431688645
hk/260,260,260,第二日我拎住本爛吓爛吓嘅Yes!，問佢封面去咗邊。,隔天我拿著本破破爛爛的Yes!，問他封面去了哪裡去。,17,18,1,3.125,3.235294117647059,18.75,29.41176470588235,0.12142640937800558
hk/258,258,258,屋企仲出現咗本Yes!。,家中還出現了一本Yes!。,7,9,2,2.0,2.25,0.0,0.0,0.1211560815213356
hk/981,981,981,主席，我希望你叫返嗰五位議員返去佢嘅席位，好……,……主席，我希望你要求那五位議員返回座位……,18,14,4,4.176470588235294,2.6153846153846154,23.529411764705884,7.6923076923076925,0.12115608152133552
hk/799,799,799,但係，我呢，支持你係執行《議事規則》，包括呢，維護議會嘅秩序，確保呢，我哋選主席嘅程序呢，能夠順利完成。,但是，我支持你執行《議事規則》，包括維持議會的秩序，確保我們選舉主席的程序能夠順利完成。,36,27,9,4.114285714285714,3.8461538461538463,14.285714285714286,23.076923076923077,0.12014550244385737
hk/489,489,489,因為我喺大陸嗰時呢，我都係，都係唱歌做歌手，歌-歌手㗎。,因為我在大陸時也是唱歌、做歌手。,22,12,10,2.8095238095238093,2.272727272727273,14.285714285714286,9.090909090909092,0.12008728285083828
hk/824,824,824,我相信大家作為議員都好理解嘅。,作為議員我們都很理解。,10,7,3,3.7777777777777777,2.0,33.333333333333336,0.0,0.11990380323213451
hk/825,825,825,噉，我希望，呀，阿梁議員你可以，呀，公平公正噉主持會議，確保我哋能夠順利選倒主席。,我希望梁耀忠議員可以公平、公正地主持會議，確保我們能夠順利選出主席。,29,20,9,4.214285714285714,3.473684210526316,21.428571428571427,15.789473684210526,0.11839583422096617
hk/902,902,902,第二，喺所有出席會議……「──即係包括我──」作宗教式，或者非宗教式宣誓後，需要按照本議事規則第四條《立法會主席選擧》規定嘅程序而進行立法會主席嘅選擧。,（二）在所有出席會議的議員……「──包括我──」作宗教式或非宗教式宣誓後，須按照本議事規則第四條《立法會主席的選擧》規定的程序進行立法會主席的選擧。,47,47,0,4.8478260869565215,4.565217391304348,23.91304347826087,19.565217391304348,0.11795096400805033
hk/869,869,869,主席，呢一個，係香港人面前睇倒粗疏到不能再粗疏嘅程序。,主席，今天我們向香港人展示一個粗疏得不能再粗疏的程序。,21,19,2,5.25,4.277777777777778,35.0,33.333333333333336,0.11780715680823461
hk/995,995,995,主席，任何，一個選舉裏便，最重要嘅兩樣嘢，就是候選人嘅資格，與及選民嘅基礎。,在任何選舉中，最重要的兩點就是候選人資格及選民基礎。,27,18,9,3.730769230769231,2.5294117647058822,15.384615384615385,5.882352941176471,0.11647018544535163
hk/743,743,743,佢一定要有一份噉樣嘅，呀，正正式式係放棄英國國籍嘅聲明嘅文件。,他一定要提供一份放棄英國國籍聲明的正式文件。,21,14,7,4.55,3.230769230769231,25.0,15.384615384615385,0.11568211741583934
hk/705,705,705,你唔走，唔緊要。,如果議員真的不返回座位，也不要緊。,7,11,4,1.5,2.2,0.0,0.0,0.11528269549452333
hk/970,970,970,主席，我希望呢，喺出便嘅議員，係可以返返佢嘅座位裏面，因為我哋覺得好騷擾。,我希望在你身旁的議員可以返回座位，因為我們感到很騷擾。,26,17,9,3.24,3.5,16.0,18.75,0.11434724538722058
hk/975,975,975,我覺得我哋非常受騷擾。,……我們感到非常騷擾。,7,6,1,2.1666666666666665,1.8,0.0,0.0,0.11310979871075032
hk/882,882,882,喺呢一刻，如果我哋進行投票，當選嘅人下一刻就已經成為我哋嘅主席。,如果我們這一刻進行投票，當選者下一刻便成為立法會主席。,23,17,6,2.6363636363636362,2.625,9.090909090909092,6.25,0.11309246271235862
hk/857,857,857,第二個問題就係，而家我哋有幾多個人能夠投票，我哋都未搞得清楚。,第二個問題，我們現在尚未弄清楚多少議員能夠投票。,22,15,7,3.0,2.5714285714285716,9.523809523809524,14.285714285714286,0.11299013933597395
hk/421,421,421,可以點叫我呀？呢度成條街叫我大家姐，因為我最大，年紀最大吖嘛。,可以怎樣稱呼我？我只知道整條街都稱我「大家姐」，因為我最大，年紀最大。,24,27,3,3.0434782608695654,3.076923076923077,13.043478260869565,7.6923076923076925,0.11240803183963853
hk/883,883,883,喺呢一刻，我哋絕對係有義務要去釐清佢已經完成晒一切嘅放棄居留權嘅手續，並且交出正本，嚟以示-以正-以正視聽。,因此，我們絕對有義務釐清他已完成所有放棄英國居留權的手續，並且交出正本，以正視聽。,40,26,14,3.3846153846153846,4.0,10.256410256410257,16.0,0.11216867965404352
hk/898,898,898,任何未宣誓嘅議員，根據我哋《議事規則》同埋法例，係唔能夠參加正式會議，係唔能夠發言㗎，主席。,主席，根據《議事規則》和相關法例，任何未宣誓的議員不能參加正式會議和發言。,30,24,6,3.2413793103448274,3.3043478260869565,13.793103448275861,8.695652173913043,0.11207300328974165
hk/333,333,333,呀！我要聽《森美小儀dotdotdot》呀！,我要聽《森美小儀dotdotdot》！,10,7,3,2.3333333333333335,1.8333333333333333,0.0,0.0,0.1113239026896688
hk/223,223,223,你要聽歌可以用十蚊去買一隻雜錦錄音帶，又或者係用廿蚊去買一隻老翻。,要聽歌還可以用十元買一隻雜錦錄音帶，或是花二十元買張盜版。,27,22,5,3.269230769230769,3.238095238095238,11.538461538461538,14.285714285714286,0.11097250975649056
hk/788,788,788,頭先毛孟靜議員同埋我哋好多非建制派議員已經講咗，我哋係唔信納梁君彥議員已經可以完全係脫離咗，係一個英籍，或者係脫離咗英國嘅居留權。,毛孟靜議員和多位非建制派議員剛才說過，我們不信納梁君彥議員已經完全放棄英籍或放棄英國的居留權。,38,28,10,3.4054054054054053,3.2222222222222223,16.216216216216218,14.814814814814815,0.11041272155980701
hk/997,997,997,第一，我哋候選人嘅資格，係成疑嘅。,第一，候選人的資格成疑。,11,7,4,2.2,2.0,10.0,0.0,0.10950271389247013
hk/911,911,911,改選主席，我認為係。,我認為要改選主席。,7,6,1,2.0,1.8,0.0,0.0,0.10818396171364124
hk/368,368,368,有咩好笑？,有什麼好笑？,4,5,1,1.6666666666666667,1.75,0.0,0.0,0.10803154614560012
hk/167,167,167,佢女朋友喺度。,她女朋友也在。,4,5,1,1.0,1.25,0.0,0.0,0.1080315461456001
hk/181,181,181,我唔識喎。,我不懂。,5,4,1,1.5,1.3333333333333333,0.0,0.0,0.1080315461456001
hk/193,193,193,佢哋咁friend。,他們這麼好朋友。,4,5,1,1.3333333333333333,1.5,0.0,0.0,0.1080315461456001
hk/239,239,239,怕咗你喇！,怕了你！,5,4,1,2.5,2.0,0.0,0.0,0.1080315461456001
hk/270,270,270,你做晒嗱？,你完成了？,5,4,1,1.75,1.3333333333333333,0.0,0.0,0.1080315461456001
hk/282,282,282,八號交喇！,八號要交了！,4,5,1,1.3333333333333333,1.5,0.0,0.0,0.1080315461456001
hk/284,284,284,怕咗你呀！,怕了你！,5,4,1,2.5,2.0,0.0,0.0,0.1080315461456001
hk/301,301,301,嚇鬼咩？,嚇死人了！,4,5,1,2.0,2.5,0.0,0.0,0.1080315461456001
hk/317,317,317,打鑊你！,打你一身！,4,5,1,2.0,2.25,0.0,0.0,0.1080315461456001
hk/340,340,340,你睇下啦。,你自己看看吧。,5,4,1,1.75,1.3333333333333333,0.0,0.0,0.1080315461456001
hk/345,345,345,舉高佢吖。,舉高收音機。,5,4,1,2.5,2.0,0.0,0.0,0.1080315461456001
hk/360,360,360,呢句得喎！,這句有效！,5,4,1,1.25,1.0,0.0,0.0,0.1080315461456001
hk/380,380,380,仲嘈呀馬？,還敢吵嗎？,4,5,1,1.3333333333333333,1.5,0.0,0.0,0.1080315461456001
hk/498,498,498,跟住我哋係攞……,我們是拿……,5,4,1,1.5,1.3333333333333333,0.0,0.0,0.1080315461456001
hk/510,510,510,感覺係唔同。,感覺不一樣。,5,4,1,1.75,1.3333333333333333,0.0,0.0,0.1080315461456001
hk/574,574,574,佢哋要返工呀，,他們要上班。,5,4,1,1.5,1.3333333333333333,0.0,0.0,0.1080315461456001
hk/592,592,592,今日星期三咩？,今天是星期三嗎？,4,5,1,1.3333333333333333,1.5,0.0,0.0,0.1080315461456001
hk/790,790,790,呢個係第一。,這是第一點。,4,5,1,1.3333333333333333,1.75,0.0,0.0,0.1080315461456001
hk/806,806,806,呢個第一點。,這是第一點。,4,5,1,1.3333333333333333,1.75,0.0,0.0,0.1080315461456001
hk/753,753,753,而同時呢，我依個主席身份亦都唔能夠作任何嘅回答。,而我這個主席的身份，也不能夠作任何回答。,16,15,1,3.7333333333333334,2.857142857142857,20.0,7.142857142857143,0.1077311005249223
hk/274,274,274,你可唔可以唔好嘈呀？,你可以閉嘴嗎？,8,5,3,2.5714285714285716,1.5,0.0,0.0,0.10721413124033673
hk/21,21,21,好好睇㗎！,真是很精彩的！,4,6,2,1.3333333333333333,1.8,0.0,0.0,0.10579767212250892
hk/147,147,147,喺邊呀，你？,你在哪？,6,4,2,3.0,1.3333333333333333,0.0,0.0,0.1057976721225089
hk/190,190,190,我知呀，呢個。,這個我知道。,6,4,2,2.2,1.3333333333333333,0.0,0.0,0.1057976721225089
hk/192,192,192,梗係有千嬅份啦！,當然有楊千嬅！,6,4,2,2.0,1.3333333333333333,0.0,0.0,0.1057976721225089
hk/208,208,208,好煩呀，你！,你很煩！,6,4,2,2.0,1.3333333333333333,0.0,0.0,0.1057976721225089
hk/233,233,233,你快啲食啦！,趕快吃吧！,6,4,2,1.8,1.3333333333333333,0.0,0.0,0.1057976721225089
hk/538,538,538,呀，你諗下。,你想像一下！,6,4,2,1.6,1.3333333333333333,0.0,0.0,0.1057976721225089
hk/572,572,572,你點解唔得閒唧！,你為什麼沒空？,6,4,2,1.8,1.3333333333333333,0.0,0.0,0.1057976721225089
hk/733,733,733,不過我想同大家講講，就鑒於阿梁君彥議員呢，就已經一而再，再而三呢，除咗提供資料，同埋係公開場合裏面係澄清之後呢，噉，其實議員呀，可以自己自行去決定一下稍後時間會唔會去投票支持佢嘅。,不過，我想對大家說，鑒於梁君彥議員已經一而再、再而三地提供資料，並在公開場合作出澄清，議員大可自行決定稍後會否投票支持他。,56,36,20,6.1454545454545455,4.914285714285715,29.09090909090909,22.857142857142858,0.10524240497460038
hk/119,119,119,唔得，唔得！,不行！,6,3,3,2.0,1.0,0.0,0.0,0.10375937481971093
hk/304,304,304,滴到周圍都係！,滴到四周也有！,6,6,0,2.6,2.6,0.0,0.0,0.10375937481971093
hk/40,40,40,你成日就知道多多！,你只記著益力多！,6,6,0,1.8,1.8,0.0,0.0,0.10375937481971093
hk/67,67,67,你洗手未呀？,你洗手了嗎？,6,6,0,2.2,2.2,0.0,0.0,0.10375937481971093
hk/72,72,72,快啲做功課啦。,快去做功課吧。,6,6,0,1.8,2.0,0.0,0.0,0.10375937481971093
hk/357,357,357,你整壞㗎喎。,是你弄壞的。,6,6,0,2.2,2.2,0.0,0.0,0.10375937481971091
hk/580,580,580,坐郵輪去睇北極星！,坐郵輪去看北極星！,6,6,0,2.0,1.6,0.0,0.0,0.10375937481971091
hk/457,457,457,多數唱張學友呀，張國榮，誒，Beyond。,多數唱張學友、張國榮、Beyond。,11,8,3,2.8,2.2857142857142856,20.0,14.285714285714286,0.10072001897664863
hk/923,923,923,但不過問題在於，噉，我-剛才你未宣誓，我都畀你坐喺度個喎。,但問題是你剛才尚未宣誓，我已容許你就座。,22,15,7,4.238095238095238,3.2142857142857144,19.047619047619047,14.285714285714286,0.10025759987675234
hk/900,900,900,喺《議事規則》裏便，第十二條《每屆任期初次會議》。,《議事規則》第十二條《每屆任期的首次會議》訂明……,18,18,0,2.9411764705882355,2.823529411764706,17.647058823529413,17.647058823529413,0.09877479637295945
hk/159,159,159,我先啱啱細阿哥幾年。,我才小他幾歲。,8,7,1,2.142857142857143,2.0,0.0,0.0,0.09819227540160405
hk/391,391,391,都千禧年啦，邊有人用錄音帶𠿪？,已經是千禧年了，沒有人會再聽錄音帶！,11,12,1,2.7,2.6363636363636362,10.0,18.181818181818183,0.0979177941228023
hk/64,64,64,我唔食雞翼嘞，我要零用錢呀。,我不要雞翼，我要零用錢。,11,9,2,2.1,2.25,0.0,12.5,0.0974777691019924
hk/82,82,82,爺爺，你再畀多我兩蚊吖！,爺爺，快多給我兩元！,11,9,2,2.7,2.125,10.0,0.0,0.0974777691019924
hk/542,542,542,呀，你企喺度，我哋都冇唱呀。,你站著我們也沒有唱啊！,12,9,3,2.090909090909091,2.0,9.090909090909092,0.0,0.09628135650769902
hk/599,599,599,噉你幾時返呀？,「那你甚麼時候回來呀？」,6,9,3,1.8,2.5,0.0,0.0,0.09615479533730206
hk/479,479,479,突然間覺得香港，哇，啲租又咁貴，呀，又有咩又咁貴，有咩咁貴，噉我都要……,突然覺得香港……哇！租又貴，這又貴，那又貴。,31,18,13,3.3666666666666667,3.7058823529411766,13.333333333333334,23.529411764705884,0.09560001006926935
hk/564,564,564,我哋坐郵輪喎，又可以呢……喺……喺……誒……上一上岸又可以去shopping喎。,我們坐郵輪，又可以呢……上一上岸又可以去shopping。,23,15,8,4.636363636363637,3.0,22.727272727272727,14.285714285714286,0.09521571007925587
hk/478,478,478,因為我啱啱嚟到香港，我都要生存咖嘛。,因為我初來到香港，要生存嘛。,13,11,2,2.9166666666666665,2.5,16.666666666666668,10.0,0.09486487383107224
hk/65,65,65,噉好啦，媽咪去攞畀你啦，好唔好？,那我去拿給你。,15,7,8,3.142857142857143,1.8333333333333333,14.285714285714286,0.0,0.09485120445099698
hk/746,746,746,但係而家講得好清楚。,不過，現時已經說得很清楚。,7,9,2,2.0,2.125,0.0,0.0,0.09455186666333368
hk/755,755,755,唔好意思，我唔係特別要為難你，亦都，呀，覺得打直噉樣說話，打岔係，呀，唔禮貌嘅。,不好意思，我不是特別要為難你，亦覺得這樣插言不禮貌。,28,17,11,3.4074074074074074,3.0625,14.814814814814815,12.5,0.09186184140644581
hk/85,85,85,你畀我啦！你畀我啦！你畀我啦！,你給我吧！,15,5,10,3.2857142857142856,1.75,14.285714285714286,0.0,0.09182958340544894
hk/992,992,992,唔該你坐低，唔該你坐低，唔該你坐低。,請議員坐下。,15,5,10,3.5,2.0,14.285714285714286,0.0,0.09182958340544894
hk/814,814,814,我認為呢個呢，都係兼顧倒人情上嘅考慮。,我認為這做法已經兼顧到人情上的考慮。,14,12,2,3.0,2.8181818181818183,7.6923076923076925,9.090909090909092,0.09178994953167656
hk/55,55,55,佢成日話，冇龍珠閃卡，喺學校就冇朋友。,他常常說，沒有龍珠閃卡就沒有朋友。,14,11,3,3.923076923076923,3.1,30.76923076923077,20.0,0.09151511897518981
hk/200,200,200,喂，你做咩呀？,喂，你幹麼？,7,5,2,1.8333333333333333,1.5,0.0,0.0,0.09071709689665355
hk/31,31,31,爺爺呀，快啲啦！,趕快吧，爺爺！,7,5,2,2.0,2.25,0.0,0.0,0.09071709689665353
hk/704,704,704,我哋唔走呢？,我們不離開又怎樣呢？,5,7,2,1.5,1.5,0.0,0.0,0.09071709689665351
hk/123,123,123,你畀我睇埋啦！,你讓我繼續看啦！,7,7,0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.08893660698832365
hk/776,776,776,你呼籲我走，我亦都唔走。,即使你呼籲我離開，我亦不會離開。,10,12,2,2.4444444444444446,2.5454545454545454,11.11111111111111,9.090909090909092,0.08880563947945644
hk/610,610,610,可能會掛住你啫,可能會掛念你而已。,5,6,1,1.5,1.8,0.0,0.0,0.08880563947945642
hk/690,690,690,我睇唔倒呀。,我看不到。,6,5,1,2.2,1.75,0.0,0.0,0.08880563947945642
hk/199,199,199,關你咩事呀？,關你什麼事？,6,5,1,3.0,2.5,0.0,0.0,0.08880563947945641
hk/232,232,232,我要食蛋撻呀！,我要吃蛋撻！,6,5,1,1.8,1.5,0.0,0.0,0.08880563947945641
hk/298,298,298,關我咩事呀？,關我什麼事？,6,5,1,3.0,2.5,0.0,0.0,0.08880563947945641
hk/359,359,359,關我咩事喎？,關我什麼事？,6,5,1,3.0,2.5,0.0,0.0,0.08880563947945641
hk/362,362,362,關我咩事喎？,關我什麼事？,6,5,1,3.0,2.5,0.0,0.0,0.08880563947945641
hk/364,364,364,關我咩事喎？,關我什麼事？,6,5,1,3.0,2.5,0.0,0.0,0.08880563947945641
hk/366,366,366,關我咩事喎？,關我什麼事？,6,5,1,3.0,2.5,0.0,0.0,0.08880563947945641
hk/877,877,877,喺咁混亂嘅情況之下，咁粗疏嘅情況之下進入程序，主席，我怕你背負嘅壓力會好大喎。,在如此混亂、粗疏的情況下進入選舉程序，主席，我怕你背負的壓力會很大。,27,24,3,2.730769230769231,2.739130434782609,15.384615384615385,17.391304347826086,0.0885519062815179
hk/920,920,920,但係如果你都同意有關宣誓係唔合理、唔合法嘅話呢，你噉樣做法係嚴重違反《議事規則》第一條呢，係唔能夠進行。,但如果你同意有關宣誓不合理和不合法，你這樣做便嚴重違反了《議事規則》第一條。,35,26,9,4.411764705882353,3.68,26.470588235294116,20.0,0.08601590690784372
hk/264,264,264,反正呢啲歌呀，我都唔識聽。,這些流行曲我不懂欣賞。,11,7,4,2.9,1.6666666666666667,20.0,0.0,0.08302361571475464
hk/78,78,78,呢張唔係你中意嘅孫悟空咩？,這不就是你很喜歡的悟空嗎？,10,11,1,2.5555555555555554,3.5,11.11111111111111,30.0,0.08125334767347187
hk/95,95,95,爺爺，我唔睬你呀！,我不理你了！,8,6,2,2.0,1.8,0.0,0.0,0.07932311029696917
hk/118,118,118,爺爺，你畀我睇啦！,你讓我看啦！,8,6,2,2.142857142857143,2.2,0.0,0.0,0.07932311029696916
hk/171,171,171,愾！我又唔識佢哋。,我又不認識他們。,8,6,2,2.142857142857143,1.8,0.0,0.0,0.07932311029696916
hk/527,527,527,都有成三十年㗎喇。,都有三十年了。,8,6,2,3.142857142857143,2.2,14.285714285714286,0.0,0.07932311029696916
hk/641,641,641,下一站係天富，Next-stop-is-Tin-Fu。,下一站是天富。,8,6,2,1.7142857142857142,1.4,0.0,0.0,0.07932311029696916
hk/677,677,677,噉，我可以畀大家時間。,我會給大家時間。,8,6,2,2.2857142857142856,1.8,0.0,0.0,0.07932311029696916
hk/465,465,465,愾吔，做鬼咩！我以前電視臺就參加比賽，輸咗呢。,別提了！我在電視台參加比賽，輸了！,17,13,4,2.625,2.3333333333333335,12.5,8.333333333333334,0.0790076939130079
hk/337,337,337,呢首你咪錄咗囖。,這首你剛剛才錄了。,8,8,0,1.8571428571428572,2.0,0.0,0.0,0.07781953111478321
hk/645,645,645,又曬黑返嚟喇，哈哈……,又曬黑番黎喇，哈哈！,8,8,0,3.142857142857143,2.7142857142857144,14.285714285714286,14.285714285714286,0.07781953111478321
hk/386,386,386,阿哥呀，我今日扭倒㗎！,我今天扭到的！,9,6,3,2.125,1.8,0.0,0.0,0.07743872795630855
hk/888,888,888,我認為喺呢一刻，我哋就一定要去處理呢一件事。,我認為這一刻一定要處理這件事。,18,12,6,3.823529411764706,2.909090909090909,17.647058823529413,18.181818181818183,0.07743872795630853
hk/852,852,852,而秘書處同埋主席，你，係應該-如果係對成個選舉係有責任或者係覺得成個立法會-我哋要取信於民，我哋要攞返市民嘅信任，我哋更加要將每一個程序做得更加緊，而唔係「按章工作」，即係秘書處佢話唔查就唔查，唔需要查就唔查。,倘若秘書處和主席對整個選舉負責，或覺得整個立法會要取信於民，重新取得市民的信任，便更要將每個程式做得更嚴謹，而非「按章工作」，即秘書處說不需要查便不查。,76,52,24,4.8,4.078431372549019,21.333333333333332,23.529411764705884,0.07600589205418024
hk/277,277,277,我夠問緊功課啦！,我也要問功課！,7,6,1,2.1666666666666665,1.8,0.0,0.0,0.07539593734971191
hk/601,601,601,總之我聽晚唔返啦～,總之我明晚不回家啦,7,6,1,2.1666666666666665,2.2,0.0,0.0,0.07539593734971191
hk/637,637,637,唔好咁近個電視機呀！,不要太靠近電視啊！,7,6,1,2.1666666666666665,1.8,0.0,0.0,0.07539593734971191
hk/299,299,299,喂，關乎到你有冇利是收個喎。,喂，關係到將來你有沒有利是錢收。,12,11,1,3.3636363636363638,2.7,27.272727272727273,10.0,0.0743694016356935
hk/901,901,901,喺立法會每屆任期首次會議上面，議員，係需要按照本議事規則第一條，括弧，《宗教式或者非宗教式宣誓》嘅規定作宗教式或者非宗教式嘅宣誓嘅。,（一）在立法會每屆任期首次會議上，議員須按照本議事規則第一條《宗教式或非宗教式宣誓》的規定作宗教式或非宗教式宣誓。,43,39,4,5.9523809523809526,5.2631578947368425,30.952380952380953,34.21052631578947,0.0732105634447855
hk/996,996,996,今日，我哋呢度發生咗兩個問題。,現在出現了兩個問題。,10,7,3,2.5555555555555554,2.3333333333333335,0.0,0.0,0.07061275136321485
hk/917,917,917,你-你可以有你嘅決定。,你可以有你的決定。,9,7,2,2.0,2.1666666666666665,0.0,0.0,0.07043829949825567
hk/942,942,942,《議事規則》第一條已經講明，未宣誓係唔能夠參與會議咖嘛，主席！,《議事規則》第一條訂明，議員未宣誓便不能參與會議。,21,17,4,2.9,3.25,10.0,25.0,0.06877641875608723
hk/404,404,404,咩呀？童年經典──龍珠主題曲。,什麼？童年經典──《龍珠》主題曲。,9,10,1,2.125,2.888888888888889,0.0,11.11111111111111,0.06871456360017453
hk/132,132,132,見倒人哋有十個一蚊左右呢，就企喺佢後面。,見到別人有十個一元左右，就排在他後面。,17,16,1,3.3125,3.2,18.75,13.333333333333334,0.06817463269807092
hk/406,406,406,欸，嗰部機仲喺唔喺度呀？,那部機還在嗎？,11,7,4,2.3,1.5,10.0,0.0,0.06731990157242425
hk/318,318,318,記住，第一個，《抬起我的頭來》，三分廿一秒。,記下，第一首，《抬起我的頭來》，三分二十一秒。,15,15,0,2.7142857142857144,3.0,7.142857142857143,14.285714285714286,0.06666666666666667
hk/604,604,604,我聽晚會……唔返嚟。,我明天晚上會……不回來。,7,8,1,2.6666666666666665,2.4285714285714284,0.0,14.285714285714286,0.0655078450172157
hk/313,313,313,我揀歌呢，你計數。,我選歌，你計數。,8,7,1,2.7142857142857144,2.3333333333333335,14.285714285714286,0.0,0.06550784501721565
hk/573,573,573,阿爸、阿媽……唔得閒呀，,阿爸、阿媽……沒空啊。,8,7,1,1.8571428571428572,1.8333333333333333,0.0,0.0,0.06550784501721565
hk/847,847,847,我而家仲係一個大學生。,我仍是一名大學生。,8,7,1,3.142857142857143,2.6666666666666665,14.285714285714286,0.0,0.06550784501721565
hk/410,410,410,你睇下，佢成日都蝦我！,他總是在欺負我！,10,6,4,2.7777777777777777,1.8,22.22222222222222,0.0,0.06497290845223042
hk/453,453,453,哎唷，哎吔，呢個冇人贊成嘅。,唉呀！這個沒有人贊成的！,10,9,1,2.6666666666666665,2.25,11.11111111111111,0.0,0.06478683155738409
hk/494,494,494,我嚟咗香港之後呢，香港啲朋友就同我講話：「你千祈要明白呀，你喺香港做歌手呢，同喺中國大陸做歌手係唔同㗎。」,因為我來了香港之後，香港的朋友都跟我說：「你千萬要明白，你在香港做歌手與在中國大陸做歌手是不同的。」,41,36,5,3.225,3.942857142857143,12.5,20.0,0.06465691128069968
hk/238,238,238,兩包腸粉就六蚊，十二蚊⋯⋯,兩包腸粉就六元⋯⋯,10,7,3,2.0,1.6666666666666667,0.0,0.0,0.0645452416801175
hk/960,960,960,我知你唔會做「醜人」，我哋都唔想為難你。,我知道你不會當「醜人」，也不想為難你。,17,16,1,3.875,3.466666666666667,18.75,13.333333333333334,0.06436927016542765
hk/993,993,993,未叫你發言嗰陣時，唔該你坐低。,在我叫喚議員發言前，請先坐下。,11,12,1,2.1,2.3636363636363638,0.0,0.0,0.06428876454632512
hk/963,963,963,主席，主席，主席，規程問題，規程問題。,主席，規程問題。,12,5,7,2.5454545454545454,1.5,9.090909090909092,0.0,0.06274438594783785
hk/879,879,879,如果喺一個咁唔服眾嘅情況之下進入一個噉嘅程序嘅話呢，香港人會睇倒嘅。,如果在一種如此不能服眾的情況下進行立法會主席選舉，香港人是會看到的。,26,24,2,3.56,3.0,28.0,17.391304347826086,0.06268740394061292
hk/113,113,113,爺爺，你再畀多我睇多兩個字啦！,爺爺，你讓我多看十分鐘吧！,14,11,3,3.0,2.6,15.384615384615385,20.0,0.06267993023789803
hk/899,899,899,噉，我下一個問題嚟嘑，主席。,主席，那麼我下一個問題來了。,12,11,1,2.6363636363636362,2.9,9.090909090909092,20.0,0.0583420224824971
hk/499,499,499,每一個月出糧畀我。,每一個月都出糧給我們。,8,9,1,1.8571428571428572,1.875,0.0,0.0,0.05791426176250228
hk/930,930,930,我係話佢發言呀，主席。,我是指他發言，主席。,9,8,1,3.375,2.4285714285714284,25.0,14.285714285714286,0.05791426176250228
hk/504,504,504,噉我哋一齊去飲茶，一齊去食飯。,我們一起去飲茶、一起食飯。,10,8,2,2.3333333333333335,2.2857142857142856,11.11111111111111,0.0,0.05766535145303703
hk/506,506,506,噉佢哋返嚟又聽我唱歌，呀，打賞畀我。,那他們回來就聽我唱歌、打賞給我。,14,12,2,4.076923076923077,2.1818181818181817,30.76923076923077,9.090909090909092,0.05756692982320127
